idx,text,main_heading,heading,topic,paper_idx,BIO,BIO_1,BIO_2,offset1,pro1,offset2,pro2,offset3,pro3,mask,bi_labels,labels
85,The pretrained word embeddings are included as input to two model types : a convolutional neural network models ( CNN ) ; a DAN .,Baselines,Baselines,text-classification,6,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'B', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'I-p', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'B-n', 'O', 'O', 'O', 'B-n', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'I-p', 'O', 'O', 'O', 'O', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'O', 'B-ob', 'O', 'O', 'O', 'B-ob', 'O']",3,0.6,84,0.5675675675675675,3,0.6,1,1,baselines
86,The baselines that use pretrained word embeddings allow us to contrast word versus sentence level transfer .,Baselines,Baselines,text-classification,6,,,,4,0.8,85,0.5743243243243243,4,0.8,1,0,
87,Additional baseline CNN and DAN models are trained without using any pretrained word or sentence embeddings .,Baselines,Baselines,text-classification,6,"['B', 'I', 'B', 'I', 'I', 'I', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'I', 'I', 'I', 'O']","['B-n', 'I-n', 'B-n', 'I-n', 'I-n', 'I-n', 'B-p', 'I-p', 'I-p', 'I-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['B-b', 'I-b', 'B-b', 'I-b', 'I-b', 'I-b', 'B-p', 'I-p', 'I-p', 'I-p', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",5,1.0,86,0.581081081081081,5,1.0,1,1,baselines
88,Combined Transfer Models,,,text-classification,6,,,,0,0.0,87,0.5878378378378378,0,0.0,1,0,
89,We explore combining the sentence and word level transfer models by concatenating their representations prior to feeding the combined representation :,Combined Transfer Models,Combined Transfer Models,text-classification,6,,,,1,0.09090909090909091,88,0.5945945945945946,1,0.09090909090909091,1,0,
90,Model performance on transfer tasks .,Combined Transfer Models,Combined Transfer Models,text-classification,6,,,,2,0.18181818181818182,89,0.6013513513513513,2,0.18181818181818182,1,0,
91,USE,Combined Transfer Models,,text-classification,6,,,,3,0.2727272727272727,90,0.6081081081081081,3,0.2727272727272727,1,0,
92,T is the universal sentence encoder ( USE ) using Transformer .,Combined Transfer Models,USE,text-classification,6,,,,4,0.36363636363636365,91,0.6148648648648649,4,0.36363636363636365,1,0,
93,USE,Combined Transfer Models,,text-classification,6,,,,5,0.45454545454545453,92,0.6216216216216216,5,0.45454545454545453,1,0,
94,Dis the universal encoder DAN model .,Combined Transfer Models,USE,text-classification,6,,,,6,0.5454545454545454,93,0.6283783783783784,6,0.5454545454545454,1,0,
95,"Models tagged with w2 v w.e. make use of pre-training word2vec skip - gram embeddings for the transfer task model , while models tagged with lrn w.e. use randomly initialized word embeddings that are learned only on the transfer task data .",Combined Transfer Models,USE,text-classification,6,,,,7,0.6363636363636364,94,0.6351351351351351,7,0.6363636363636364,1,0,
96,Accuracy is reported for all evaluations except STS Bench where we report the Pearson correlation of the similarity scores with human judgments .,Combined Transfer Models,USE,text-classification,6,,,,8,0.7272727272727273,95,0.6418918918918919,8,0.7272727272727273,1,0,
97,Pairwise similarity scores are computed directly using the sentence embeddings from the universal sentence encoder as in Eq. ( 1 ) .,Combined Transfer Models,USE,text-classification,6,,,,9,0.8181818181818182,96,0.6486486486486487,9,0.8181818181818182,1,0,
98,to the transfer task classification layers .,Combined Transfer Models,USE,text-classification,6,,,,10,0.9090909090909091,97,0.6554054054054054,10,0.9090909090909091,1,0,
99,"For completeness , we also explore concatenating the representations from sentence level transfer models with the baseline models that do not make use of word level transfer learning .",Combined Transfer Models,USE,text-classification,6,,,,11,1.0,98,0.6621621621621622,11,1.0,1,0,
100,Experiments,,,text-classification,6,,,,0,0.0,99,0.668918918918919,0,0.0,1,0,
101,Transfer task model hyperparamaters are tuned using a combination of Vizier and light manual tuning .,Experiments,Experiments,text-classification,6,,,,1,0.1111111111111111,100,0.6756756756756757,1,0.1111111111111111,1,0,
102,"When available , model hyperparameters are tuned using task dev sets .",Experiments,Experiments,text-classification,6,,,,2,0.2222222222222222,101,0.6824324324324325,2,0.2222222222222222,1,0,
103,"Otherwise , hyperparameters are tuned by crossvalidation on the task training data when available or the evaluation test data when neither training nor dev data are provided .",Experiments,Experiments,text-classification,6,,,,3,0.3333333333333333,102,0.6891891891891891,3,0.3333333333333333,1,0,
104,Training repeats ten times for each transfer task model with different randomly initialized weights and we report evaluation results by averaging across runs .,Experiments,Experiments,text-classification,6,,,,4,0.4444444444444444,103,0.6959459459459459,4,0.4444444444444444,1,0,
105,Transfer learning is critically important when training data for a target task is limited .,Experiments,Experiments,text-classification,6,,,,5,0.5555555555555556,104,0.7027027027027027,5,0.5555555555555556,1,0,
106,We explore the impact on task performance of varying the amount of training data available for the task both with and without the use of transfer learning .,Experiments,Experiments,text-classification,6,,,,6,0.6666666666666666,105,0.7094594594594594,6,0.6666666666666666,1,0,
107,"Contrasting the transformer and DAN based encoders , we demonstrate trade - offs in model complexity and the amount of data required to reach a desired level of accuracy on a task .",Experiments,Experiments,text-classification,6,,,,7,0.7777777777777778,106,0.7162162162162162,7,0.7777777777777778,1,0,
108,"To assess bias in our encoding models , we evaluate the strength of various associations learned by our model on WEAT word lists .",Experiments,Experiments,text-classification,6,,,,8,0.8888888888888888,107,0.722972972972973,8,0.8888888888888888,1,0,
109,We compare our result to those of who discovered that word embeddings could be used to reproduce human performance on implicit association tasks for both benign and potentially undesirable associations .,Experiments,Experiments,text-classification,6,,,,9,1.0,108,0.7297297297297297,9,1.0,1,0,
110,Results,,,text-classification,6,,,,0,0.0,109,0.7364864864864865,0,0.0,1,0,
111,Transfer task performance is summarized in Table 2 . ,Results,Results,text-classification,6,,,,1,0.03225806451612903,110,0.7432432432432432,1,0.08333333333333333,1,0,
112,We observe that transfer learning from the transformer based sentence encoder usually performs as good or better than transfer learning from the DAN encoder .,Results,Results,text-classification,6,"['O', 'B', 'O', 'B', 'I', 'B', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'B', 'I', 'B', 'O', 'B', 'I', 'O']",,,2,0.06451612903225806,111,0.75,2,0.16666666666666666,1,1,results
113,"Hoewver , transfer learning using the simpler and fast DAN encoder can for some tasks perform as well or better than the more sophisticated transformer encoder .",Results,Results,text-classification,6,,,,3,0.0967741935483871,112,0.7567567567567568,3,0.25,1,0,
114,Models that make use of sentence level transfer learning tend to perform better than models that only use word level transfer .,Results,Results,text-classification,6,"['B', 'O', 'B', 'I', 'I', 'B', 'I', 'I', 'I', 'B', 'I', 'I', 'I', 'I', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'O']","['B-n', 'O', 'B-p', 'I-p', 'I-p', 'B-n', 'I-n', 'I-n', 'I-n', 'B-p', 'I-p', 'I-p', 'I-p', 'I-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['B-b', 'O', 'B-p', 'I-p', 'I-p', 'B-b', 'I-b', 'I-b', 'I-b', 'B-p', 'I-p', 'I-p', 'I-p', 'I-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",4,0.12903225806451613,113,0.7635135135135135,4,0.3333333333333333,1,1,results
115,The best performance on most tasks is obtained by models that make use of both sentence and word level transfer .,Results,Results,text-classification,6,,,,5,0.16129032258064516,114,0.7702702702702703,5,0.4166666666666667,1,0,
116,illustrates transfer task performance for varying amounts of training data .,Results,Results,text-classification,6,,,,6,0.1935483870967742,115,0.777027027027027,6,0.5,1,0,
117,"We observe that , for smaller quantities of data , sentence level transfer learning can achieve surprisingly good task performance .",Results,Results,text-classification,6,"['O', 'O', 'O', 'O', 'B', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'I', 'I', 'B', 'I', 'B', 'I', 'I', 'I', 'O']","['O', 'O', 'O', 'O', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'B-p', 'I-p', 'B-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'O', 'O', 'O', 'B-p', 'B-b', 'I-b', 'I-b', 'I-b', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'B-p', 'I-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",7,0.22580645161290322,116,0.7837837837837838,7,0.5833333333333334,1,1,results
118,"As the training set size increases , models that do not make use of transfer learning approach the performance of the other models .",Results,Results,text-classification,6,"['B', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'O']","['B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'I-p', 'I-p', 'I-p', 'O', 'B-n', 'I-n', 'O']","['B-p', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'B-p', 'I-p', 'I-p', 'I-p', 'O', 'B-ob', 'I-ob', 'O']",8,0.25806451612903225,117,0.7905405405405406,8,0.6666666666666666,1,1,results
119,contrasts 's findings on bias within GloVe embeddings with the DAN variant of the universal encoder .,Results,Results,text-classification,6,,,,9,0.2903225806451613,118,0.7972972972972973,9,0.75,1,0,
120,"Similar to GloVe , our model reproduces human associations between flowers vs. insects and pleasantness vs. unpleasantness .",Results,Results,text-classification,6,,,,10,0.3225806451612903,119,0.8040540540540541,10,0.8333333333333334,1,0,
121,"However , our model demonstrates weaker associations than GloVe for probes targeted at revealing at ageism , racism and sexism .",Results,Results,text-classification,6,,,,11,0.3548387096774194,120,0.8108108108108109,11,0.9166666666666666,1,0,
122,The differences in word association patterns can be attributed to differences in the training data composition and the mixture of tasks used to train the sentence embeddings .,Results,Results,text-classification,6,,,,12,0.3870967741935484,121,0.8175675675675675,12,1.0,1,0,
123,Discussion,Results,,text-classification,6,,,,13,0.41935483870967744,122,0.8243243243243243,0,0.0,1,0,
124,Transfer learning leads to performance improvements on many tasks .,Results,Discussion,text-classification,6,,,,14,0.45161290322580644,123,0.831081081081081,1,0.2,1,0,
125,Using transfer learning is more critical when less training data is available .,Results,Discussion,text-classification,6,,,,15,0.4838709677419355,124,0.8378378378378378,2,0.4,1,0,
126,"When task performance is close , the correct modeling choice should take into account engineering trade - offs regarding the memory and compute 6 Researchers and developers are strongly encouraged to independently verify whether biases in their over all model or model components impacts their use case .",Results,Discussion,text-classification,6,,,,16,0.5161290322580645,125,0.8445945945945946,3,0.6,1,0,
127,For resources on ML fairness visit https://developers.google.com/machinelearning/fairness-overview/.,Results,Discussion,text-classification,6,,,,17,0.5483870967741935,126,0.8513513513513513,4,0.8,1,0,
128,resource requirements introduced by the different models that could be used .,Results,Discussion,text-classification,6,,,,18,0.5806451612903226,127,0.8581081081081081,5,1.0,1,0,
129,Resource Usage,Results,,text-classification,6,,,,19,0.6129032258064516,128,0.8648648648648649,0,0.0,1,0,
130,This section describes memory and compute resource usage for the transformer and DAN sentence encoding models for different sentence lengths .,Results,Resource Usage,text-classification,6,,,,20,0.6451612903225806,129,0.8716216216216216,1,0.08333333333333333,1,0,
131,Figure 2 plots model resource usage against sentence length .,Results,Resource Usage,text-classification,6,,,,21,0.6774193548387096,130,0.8783783783783784,2,0.16666666666666666,1,0,
132,Compute Usage,Results,,text-classification,6,,,,22,0.7096774193548387,131,0.8851351351351351,3,0.25,1,0,
133,"The transformer model time complexity is O ( n 2 ) in sentence length , while the DAN model is O ( n ) .",Results,Compute Usage,text-classification,6,,,,23,0.7419354838709677,132,0.8918918918918919,4,0.3333333333333333,1,0,
134,"As seen in ( a - b ) , for short sentences , the transformer encoding model is only moderately slower than the much simpler DAN model .",Results,Compute Usage,text-classification,6,,,,24,0.7741935483870968,133,0.8986486486486487,5,0.4166666666666667,1,0,
135,"However , compute time for transformer increases noticeably as sentence length increases .",Results,Compute Usage,text-classification,6,,,,25,0.8064516129032258,134,0.9054054054054054,6,0.5,1,0,
136,"In contrast , the compute time for the DAN model stays nearly constant as sentence length is increased .",Results,Compute Usage,text-classification,6,,,,26,0.8387096774193549,135,0.9121621621621622,7,0.5833333333333334,1,0,
137,"Since the DAN model is remarkably computational efficient , using GPUs over CPUs will often have a much larger practical impact for the transformer based encoder .",Results,Compute Usage,text-classification,6,,,,27,0.8709677419354839,136,0.918918918918919,8,0.6666666666666666,1,0,
138,Memory Usage,Results,,text-classification,6,,,,28,0.9032258064516129,137,0.9256756756756757,9,0.75,1,0,
139,"The transformer model space complexity also scales quadratically , O ( n 2 ) , in sentence length , while the DAN model space complexity is constant in the length of the sentence . Similar to compute usage , memory usage for the transformer model increases quickly with sentence length , while the memory usage for the DAN model remains constant .",Results,Memory Usage,text-classification,6,,,,29,0.9354838709677419,138,0.9324324324324325,10,0.8333333333333334,1,0,
140,"We note that , for the DAN model , memory usage is dominated by the parameters used to store the model unigram and bigram embeddings .",Results,Memory Usage,text-classification,6,,,,30,0.967741935483871,139,0.9391891891891891,11,0.9166666666666666,1,0,
141,"Since the transformer model only needs to store unigram embeddings , for short sequences it requires nearly half as much memory as the DAN model .",Results,Memory Usage,text-classification,6,,,,31,1.0,140,0.9459459459459459,12,1.0,1,0,
142,Conclusion,,,text-classification,6,,,,0,0.0,141,0.9527027027027027,0,0.0,1,0,
143,Both the transformer and DAN based universal encoding models provide sentence level embeddings that demonstrate strong transfer performance on a number of NLP tasks .,Conclusion,Conclusion,text-classification,6,,,,1,0.16666666666666666,142,0.9594594594594594,1,0.16666666666666666,0,0,
144,The sentence level embeddings surpass the performance of transfer learning using word level embeddings alone .,Conclusion,Conclusion,text-classification,6,,,,2,0.3333333333333333,143,0.9662162162162162,2,0.3333333333333333,0,0,
145,Models that make use of sentence and word level transfer achieve the best over all performance .,Conclusion,Conclusion,text-classification,6,,,,3,0.5,144,0.972972972972973,3,0.5,0,0,
146,We observe that transfer learning is most helpful when limited training data is available for the transfer task .,Conclusion,Conclusion,text-classification,6,,,,4,0.6666666666666666,145,0.9797297297297297,4,0.6666666666666666,0,0,
147,The encoding models make different trade - offs regarding accuracy and model complexity that should be considered when choosing the best model for a particular application .,Conclusion,Conclusion,text-classification,6,,,,5,0.8333333333333334,146,0.9864864864864865,5,0.8333333333333334,0,0,
148,The pre-trained encoding models will be made publicly available for research and use in applications that can benefit from a better understanding of natural language .,Conclusion,Conclusion,text-classification,6,,,,6,1.0,147,0.9932432432432432,6,1.0,0,0,
1,title,,,text-classification,2,,,,0,0.0,0,0.0,0,0.0,1,0,
2,Bag of Tricks for Efficient Text Classification,title,title,text-classification,2,"['O', 'O', 'O', 'O', 'B', 'I', 'I']","['O', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n']","['O', 'O', 'O', 'O', 'B-ob', 'I-ob', 'I-ob']",1,0.0,1,0.010752688172043012,1,0.0,1,1,research-problem
3,abstract,,,text-classification,2,,,,0,0.0,2,0.021505376344086023,0,0.0,1,0,
4,This paper explores a simple and efficient baseline for text classification .,abstract,abstract,text-classification,2,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ob', 'I-ob', 'O']",1,0.3333333333333333,3,0.03225806451612903,1,0.3333333333333333,1,1,research-problem
5,"Our experiments show that our fast text classifier fastText is often on par with deep learning classifiers in terms of accuracy , and many orders of magnitude faster for training and evaluation .",abstract,abstract,text-classification,2,,,,2,0.6666666666666666,4,0.043010752688172046,2,0.6666666666666666,1,0,
6,"We can train fastText on more than one billion words in less than ten minutes using a standard multicore CPU , and classify half a million sentences among 312K classes in less than a minute .",abstract,abstract,text-classification,2,,,,3,1.0,5,0.053763440860215055,3,1.0,1,0,
7,Introduction,,,text-classification,2,,,,0,0.0,6,0.06451612903225806,0,0.0,1,0,
8,"Text classification is an important task in Natural Language Processing with many applications , such as web search , information retrieval , ranking and document classification .",Introduction,Introduction,text-classification,2,,,,1,0.1111111111111111,7,0.07526881720430108,1,0.1111111111111111,1,0,
9,"Recently , models based on neural networks have become increasingly popular .",Introduction,Introduction,text-classification,2,,,,2,0.2222222222222222,8,0.08602150537634409,2,0.2222222222222222,1,0,
10,"While these models achieve very good performance in practice , they tend to be relatively slow both at train and test time , limiting their use on very large datasets .",Introduction,Introduction,text-classification,2,,,,3,0.3333333333333333,9,0.0967741935483871,3,0.3333333333333333,1,0,
11,"Meanwhile , linear classifiers are often considered as strong baselines for text classification problems .",Introduction,Introduction,text-classification,2,,,,4,0.4444444444444444,10,0.10752688172043011,4,0.4444444444444444,1,0,
12,"Despite their simplicity , they often obtain stateof - the - art performances if the right features are used .",Introduction,Introduction,text-classification,2,,,,5,0.5555555555555556,11,0.11827956989247312,5,0.5555555555555556,1,0,
